series,model,run_id,seed,fold,classic_f1,classic_accuracy,classic_precision,classic_recall,trans_f1,trans_accuracy,trans_precision,trans_recall,n_test
original,NeuralNet,s44_f0,44,0,0.9087921117502056,0.8976014760147601,0.907301066447908,0.9102880658436214,0.9299311462130417,0.9202029520295203,0.9154704944178629,0.9448559670781893,2168
original,NeuralNet,s44_f1,44,1,0.917780477926286,0.9063221042916474,0.9035087719298246,0.9325102880658436,0.9334402566158782,0.9233964005537609,0.910086004691165,0.9580246913580247,2167
original,NeuralNet,s44_f2,44,2,0.9133603238866396,0.9012459621596678,0.8988047808764941,0.928395061728395,0.9312,0.9206275957544993,0.9058365758754864,0.9580246913580247,2167
original,NeuralNet,s44_f3,44,3,0.9161966156325544,0.9040147669589292,0.8973954222573007,0.9358024691358025,0.9361189232623544,0.9266266728195662,0.9144427001569859,0.9588477366255144,2167
original,NeuralNet,s44_f4,44,4,0.9,0.8864790032302723,0.8884430176565008,0.9118616144975288,0.9297470895222802,0.9192431933548685,0.9068128425998434,0.9538714991762768,2167
original,NeuralNet,s45_f0,45,0,0.9102615694164988,0.897140221402214,0.8905511811023622,0.9308641975308642,0.9265355279004416,0.915590405904059,0.9043887147335423,0.9497942386831276,2168
original,NeuralNet,s45_f1,45,1,0.9135308246597278,0.9003230272265805,0.8893219017926735,0.9390946502057612,0.9371980676328503,0.928011075219197,0.91725768321513,0.9580246913580247,2167
original,NeuralNet,s45_f2,45,2,0.9063270336894002,0.8947854176280572,0.9048400328137818,0.9078189300411522,0.9323671497584541,0.9224734656206738,0.9125295508274232,0.9530864197530864,2167
original,NeuralNet,s45_f3,45,3,0.9132530120481928,0.9003230272265805,0.8917647058823529,0.9358024691358025,0.935251798561151,0.9252422704199353,0.9090909090909091,0.9629629629629629,2167
original,NeuralNet,s45_f4,45,4,0.9090909090909092,0.8966312874942317,0.896,0.9225700164744646,0.9290894439967768,0.9187817258883249,0.9093059936908517,0.9497528830313015,2167
original,NeuralNet,s46_f0,46,0,0.910266774454325,0.8976014760147601,0.8943606036536934,0.9267489711934156,0.9257188498402555,0.9142066420664207,0.8991466252909232,0.9539094650205762,2168
original,NeuralNet,s46_f1,46,1,0.9136400322841,0.9012459621596678,0.8962787015043547,0.931687242798354,0.9296,0.9187817258883249,0.9042801556420234,0.9563786008230453,2167
original,NeuralNet,s46_f2,46,2,0.91805951895638,0.9072450392247348,0.9095315024232632,0.9267489711934156,0.9373230893651435,0.9284725426857406,0.9213036565977742,0.9539094650205762,2167
original,NeuralNet,s46_f3,46,3,0.9214659685863874,0.9100138440239964,0.9022082018927444,0.9415637860082304,0.9413667610190053,0.9330872173511767,0.9252782193958664,0.9580246913580247,2167
original,NeuralNet,s46_f4,46,4,0.8915759774284563,0.8758652514997692,0.8729281767955801,0.9110378912685336,0.9265944645006017,0.9155514536225197,0.9030492572322126,0.9514003294892917,2167
original,NeuralNet,s47_f0,47,0,0.9134498171475012,0.9017527675276752,0.9020866773675762,0.9251028806584364,0.9329047810365608,0.9229704797047971,0.9113029827315542,0.9555555555555556,2168
original,NeuralNet,s47_f1,47,1,0.9074960127591708,0.8929395477618828,0.880123743232792,0.9366255144032922,0.9274549098196393,0.9164743885556068,0.90390625,0.9522633744855967,2167
original,NeuralNet,s47_f2,47,2,0.9085828343313374,0.8943239501615136,0.8821705426356589,0.9366255144032922,0.9290012033694344,0.9183202584217812,0.9061032863849765,0.9530864197530864,2167
original,NeuralNet,s47_f3,47,3,0.9090909090909092,0.8961698200276881,0.8928571428571429,0.925925925925926,0.9328508242862887,0.9229349330872173,0.9119496855345912,0.9547325102880658,2167
original,NeuralNet,s47_f4,47,4,0.9169704333738355,0.9053991693585602,0.90199203187251,0.9324546952224052,0.9382815651472368,0.9293954776188279,0.9193675889328063,0.9579901153212521,2167
original,NeuralNet,s48_f0,48,0,0.8998371335504886,0.8865313653136532,0.8904109589041096,0.9094650205761317,0.925686591276252,0.915129151291513,0.908802537668517,0.9432098765432099,2168
original,NeuralNet,s48_f1,48,1,0.8992568125516103,0.8874019381633594,0.9022369511184756,0.8962962962962963,0.9285140562248996,0.9178587909552377,0.9066666666666666,0.951440329218107,2167
original,NeuralNet,s48_f2,48,2,0.916903121199838,0.9053991693585602,0.9033546325878594,0.9308641975308642,0.9361702127659575,0.9266266728195662,0.9137931034482759,0.9596707818930041,2167
original,NeuralNet,s48_f3,48,3,0.9144951140065146,0.9030918320258422,0.9049153908138596,0.9242798353909464,0.9339774557165862,0.9243193354868482,0.9141055949566588,0.9547325102880658,2167
original,NeuralNet,s48_f4,48,4,0.9197604790419162,0.9072450392247348,0.8923315259488769,0.9489291598023064,0.9360511590727418,0.9261652053530226,0.9091614906832298,0.9645799011532126,2167
original,RandomForest,s42_f0,42,0,0.9390739236393176,0.9308118081180812,0.9270248596631916,0.951440329218107,0.9358094469115866,0.926660516605166,0.9183835182250396,0.9539094650205762,2168
original,RandomForest,s42_f1,42,1,0.9303079416531604,0.9206275957544992,0.9162011173184358,0.9448559670781892,0.9226452905811623,0.9109367789570835,0.89921875,0.9473251028806584,2167
original,RandomForest,s42_f2,42,2,0.939729397293973,0.9321642824180896,0.9362745098039216,0.94320987654321,0.9363083164300203,0.9275496077526535,0.9232,0.9497942386831276,2167
original,RandomForest,s42_f3,42,3,0.9321628092577812,0.9215505306875864,0.9047250193648336,0.9613168724279836,0.9271575613618369,0.915089986155976,0.893211289092296,0.9637860082304527,2167
original,RandomForest,s42_f4,42,4,0.9434269434269434,0.9358560221504384,0.9324215607401448,0.9546952224052718,0.9387096774193548,0.9298569450853715,0.919431279620853,0.9588138385502472,2167
original,RandomForest,s43_f0,43,0,0.9402261712439418,0.9317343173431736,0.9230769230769232,0.9580246913580248,0.9342948717948718,0.9243542435424354,0.9102263856362217,0.9596707818930041,2168
original,RandomForest,s43_f1,43,1,0.9383617193836172,0.9298569450853716,0.9248601119104716,0.9522633744855968,0.934136546184739,0.9243193354868482,0.912156862745098,0.9572016460905349,2167
original,RandomForest,s43_f2,43,2,0.9326923076923076,0.9224734656206738,0.9086651053864168,0.9580246913580248,0.927352123858674,0.9155514536225197,0.8957055214723927,0.9613168724279836,2167
original,RandomForest,s43_f3,43,3,0.940122199592668,0.9321642824180896,0.9306451612903226,0.9497942386831276,0.9337641357027464,0.9243193354868482,0.9167327517842981,0.951440329218107,2167
original,RandomForest,s43_f4,43,4,0.9364493644936448,0.9284725426857406,0.9322448979591836,0.940691927512356,0.9309504467912266,0.9215505306875865,0.9182692307692307,0.943986820428336,2167
original,RandomForest,s44_f0,44,0,0.9352989352989352,0.9271217712177122,0.930725346373268,0.939917695473251,0.9299311462130417,0.9202029520295203,0.9154704944178629,0.9448559670781893,2168
original,RandomForest,s44_f1,44,1,0.9376518218623482,0.9289340101522844,0.9227091633466136,0.9530864197530864,0.9334402566158782,0.9233964005537609,0.910086004691165,0.9580246913580247,2167
original,RandomForest,s44_f2,44,2,0.9358612343686972,0.9266266728195662,0.9177215189873418,0.9547325102880658,0.9312,0.9206275957544993,0.9058365758754864,0.9580246913580247,2167
original,RandomForest,s44_f3,44,3,0.9416531604538088,0.9335486848177204,0.9273743016759776,0.9563786008230452,0.9361189232623544,0.9266266728195662,0.9144427001569859,0.9588477366255144,2167
original,RandomForest,s44_f4,44,4,0.9347385488447508,0.925703737886479,0.920191540303272,0.9497528830313016,0.9297470895222802,0.9192431933548685,0.9068128425998434,0.9538714991762768,2167
original,RandomForest,s45_f0,45,0,0.928744939271255,0.918819188191882,0.9139442231075696,0.9440329218106996,0.9265355279004416,0.915590405904059,0.9043887147335423,0.9497942386831276,2168
original,RandomForest,s45_f1,45,1,0.9427527405602923,0.9349330872173512,0.9302884615384616,0.9555555555555556,0.9371980676328503,0.928011075219197,0.91725768321513,0.9580246913580247,2167
original,RandomForest,s45_f2,45,2,0.9353921170255992,0.9266266728195662,0.9237560192616372,0.9473251028806584,0.9323671497584541,0.9224734656206738,0.9125295508274232,0.9530864197530864,2167
original,RandomForest,s45_f3,45,3,0.9411290322580644,0.9326257498846332,0.9225296442687748,0.9604938271604938,0.935251798561151,0.9252422704199353,0.9090909090909091,0.9629629629629629,2167
original,RandomForest,s45_f4,45,4,0.9357723577235773,0.92708814028611,0.9237560192616372,0.9481054365733114,0.9290894439967768,0.9187817258883249,0.9093059936908517,0.9497528830313015,2167
original,RandomForest,s46_f0,46,0,0.9305331179321488,0.9206642066420664,0.9135606661379856,0.9481481481481482,0.9257188498402555,0.9142066420664207,0.8991466252909232,0.9539094650205762,2168
original,RandomForest,s46_f1,46,1,0.9372215471850952,0.9284725426857406,0.9226475279106858,0.9522633744855968,0.9296,0.9187817258883249,0.9042801556420234,0.9563786008230453,2167
original,RandomForest,s46_f2,46,2,0.9419934640522876,0.9344716197508076,0.935117599351176,0.9489711934156378,0.9373230893651435,0.9284725426857406,0.9213036565977742,0.9539094650205762,2167
original,RandomForest,s46_f3,46,3,0.943089430894309,0.9353945546838948,0.931726907630522,0.9547325102880658,0.9413667610190053,0.9330872173511767,0.9252782193958664,0.9580246913580247,2167
original,RandomForest,s46_f4,46,4,0.9305331179321488,0.9206275957544992,0.91283676703645,0.9489291598023064,0.9265944645006017,0.9155514536225197,0.9030492572322126,0.9514003294892917,2167
original,RandomForest,s47_f0,47,0,0.9379310344827586,0.9294280442804428,0.9248,0.951440329218107,0.9329047810365608,0.9229704797047971,0.9113029827315542,0.9555555555555556,2168
original,RandomForest,s47_f1,47,1,0.9337641357027464,0.9243193354868482,0.916732751784298,0.951440329218107,0.9274549098196393,0.9164743885556068,0.90390625,0.9522633744855967,2167
original,RandomForest,s47_f2,47,2,0.934412955465587,0.9252422704199352,0.9195219123505975,0.9497942386831276,0.9290012033694344,0.9183202584217812,0.9061032863849765,0.9530864197530864,2167
original,RandomForest,s47_f3,47,3,0.9385429385429386,0.930318412551915,0.928341384863124,0.9489711934156378,0.9328508242862887,0.9229349330872173,0.9119496855345912,0.9547325102880658,2167
original,RandomForest,s47_f4,47,4,0.9410808614384396,0.9330872173511768,0.9286287089013632,0.9538714991762768,0.9382815651472368,0.9293954776188279,0.9193675889328063,0.9579901153212521,2167
original,RandomForest,s48_f0,48,0,0.9299103504482478,0.9206642066420664,0.9209039548022598,0.9390946502057612,0.925686591276252,0.915129151291513,0.908802537668517,0.9432098765432099,2168
original,RandomForest,s48_f1,48,1,0.9351701782820098,0.9261652053530226,0.9209896249002394,0.9497942386831276,0.9285140562248996,0.9178587909552377,0.9066666666666666,0.951440329218107,2167
original,RandomForest,s48_f2,48,2,0.9411764705882352,0.9330872173511768,0.928,0.9547325102880658,0.9361702127659575,0.9266266728195662,0.9137931034482759,0.9596707818930041,2167
original,RandomForest,s48_f3,48,3,0.9381107491856676,0.9298569450853716,0.9282836422240128,0.9481481481481482,0.9339774557165862,0.9243193354868482,0.9141055949566588,0.9547325102880658,2167
original,RandomForest,s48_f4,48,4,0.9410815173527038,0.9326257498846332,0.9224683544303798,0.9604612850082372,0.9360511590727418,0.9261652053530226,0.9091614906832298,0.9645799011532126,2167
original,SVM,s42_f0,42,0,0.9325797335486476,0.9229704797047972,0.915213946117274,0.9506172839506172,0.9358094469115866,0.926660516605166,0.9183835182250396,0.9539094650205762,2168
original,SVM,s42_f1,42,1,0.9210420841683368,0.9090909090909092,0.89765625,0.945679012345679,0.9226452905811623,0.9109367789570835,0.89921875,0.9473251028806584,2167
original,SVM,s42_f2,42,2,0.9331713244228432,0.9238578680203046,0.9186602870813396,0.9481481481481482,0.9363083164300203,0.9275496077526535,0.9232,0.9497942386831276,2167
original,SVM,s42_f3,42,3,0.9292527821939588,0.9178587909552376,0.8985395849346657,0.9621399176954732,0.9271575613618369,0.915089986155976,0.893211289092296,0.9637860082304527,2167
original,SVM,s42_f4,42,4,0.9362214199759326,0.9266266728195662,0.9124315871774824,0.9612850082372324,0.9387096774193548,0.9298569450853715,0.919431279620853,0.9588138385502472,2167
original,SVM,s43_f0,43,0,0.9318910256410255,0.9215867158671588,0.9078844652615145,0.9572016460905348,0.9342948717948718,0.9243542435424354,0.9102263856362217,0.9596707818930041,2168
original,SVM,s43_f1,43,1,0.9340305711987128,0.9243193354868482,0.91345397324941,0.9555555555555556,0.934136546184739,0.9243193354868482,0.912156862745098,0.9572016460905349,2167
original,SVM,s43_f2,43,2,0.9226497421658072,0.9100138440239964,0.8905053598774885,0.9572016460905348,0.927352123858674,0.9155514536225197,0.8957055214723927,0.9613168724279836,2167
original,SVM,s43_f3,43,3,0.9326884320838372,0.9229349330872172,0.9139020537124802,0.9522633744855968,0.9337641357027464,0.9243193354868482,0.9167327517842981,0.951440329218107,2167
original,SVM,s43_f4,43,4,0.9319755600814664,0.9229349330872172,0.9218372280419016,0.942339373970346,0.9309504467912266,0.9215505306875865,0.9182692307692307,0.943986820428336,2167
original,SVM,s44_f0,44,0,0.9258809234507898,0.915590405904059,0.9114832535885168,0.9407407407407408,0.9299311462130417,0.9202029520295203,0.9154704944178629,0.9448559670781893,2168
original,SVM,s44_f1,44,1,0.9312,0.9206275957544992,0.9058365758754864,0.9580246913580248,0.9334402566158782,0.9233964005537609,0.910086004691165,0.9580246913580247,2167
original,SVM,s44_f2,44,2,0.9292283086765294,0.9183202584217812,0.9035769828926904,0.9563786008230452,0.9312,0.9206275957544993,0.9058365758754864,0.9580246913580247,2167
original,SVM,s44_f3,44,3,0.9351590817559404,0.925703737886479,0.915615141955836,0.9555555555555556,0.9361189232623544,0.9266266728195662,0.9144427001569859,0.9588477366255144,2167
original,SVM,s44_f4,44,4,0.9321012454801124,0.9220119981541302,0.9098039215686274,0.9555189456342668,0.9297470895222802,0.9192431933548685,0.9068128425998434,0.9538714991762768,2167
original,SVM,s45_f0,45,0,0.9230769230769232,0.911439114391144,0.8992974238875878,0.9481481481481482,0.9265355279004416,0.915590405904059,0.9043887147335423,0.9497942386831276,2168
original,SVM,s45_f1,45,1,0.933867735470942,0.9238578680203046,0.91015625,0.9588477366255144,0.9371980676328503,0.928011075219197,0.91725768321513,0.9580246913580247,2167
original,SVM,s45_f2,45,2,0.9318823055219668,0.9220119981541302,0.9131121642969984,0.951440329218107,0.9323671497584541,0.9224734656206738,0.9125295508274232,0.9530864197530864,2167
original,SVM,s45_f3,45,3,0.9307324840764332,0.919704660821412,0.9013107170393216,0.9621399176954732,0.935251798561151,0.9252422704199353,0.9090909090909091,0.9629629629629629,2167
original,SVM,s45_f4,45,4,0.9282836422240128,0.9178587909552376,0.9085173501577288,0.9489291598023064,0.9290894439967768,0.9187817258883249,0.9093059936908517,0.9497528830313015,2167
original,SVM,s46_f0,46,0,0.9257188498402557,0.9142066420664208,0.8991466252909232,0.9539094650205762,0.9257188498402555,0.9142066420664207,0.8991466252909232,0.9539094650205762,2168
original,SVM,s46_f1,46,1,0.9287429943955164,0.9178587909552376,0.9041309431021044,0.9547325102880658,0.9296,0.9187817258883249,0.9042801556420234,0.9563786008230453,2167
original,SVM,s46_f2,46,2,0.9333871618893824,0.9238578680203046,0.9160063391442156,0.951440329218107,0.9373230893651435,0.9284725426857406,0.9213036565977742,0.9539094650205762,2167
original,SVM,s46_f3,46,3,0.9406540169559952,0.9321642824180896,0.9231378763866878,0.9588477366255144,0.9413667610190053,0.9330872173511767,0.9252782193958664,0.9580246913580247,2167
original,SVM,s46_f4,46,4,0.923508209851822,0.9118597138901708,0.8986749805144193,0.9497528830313016,0.9265944645006017,0.9155514536225197,0.9030492572322126,0.9514003294892917,2167
original,SVM,s47_f0,47,0,0.931297709923664,0.9211254612546126,0.9097331240188384,0.9539094650205762,0.9329047810365608,0.9229704797047971,0.9113029827315542,0.9555555555555556,2168
original,SVM,s47_f1,47,1,0.9271417133706964,0.9160129210890632,0.90257209664848,0.9530864197530864,0.9274549098196393,0.9164743885556068,0.90390625,0.9522633744855967,2167
original,SVM,s47_f2,47,2,0.9280575539568344,0.9169358560221504,0.902097902097902,0.9555555555555556,0.9290012033694344,0.9183202584217812,0.9061032863849765,0.9530864197530864,2167
original,SVM,s47_f3,47,3,0.9292604501607716,0.9187817258883249,0.9080911233307148,0.951440329218107,0.9328508242862887,0.9229349330872173,0.9119496855345912,0.9547325102880658,2167
original,SVM,s47_f4,47,4,0.9362389023405971,0.92708814028611,0.9177215189873418,0.9555189456342668,0.9382815651472368,0.9293954776188279,0.9193675889328063,0.9579901153212521,2167
original,SVM,s48_f0,48,0,0.924383340072786,0.9137453874538746,0.9085850556438791,0.9407407407407408,0.925686591276252,0.915129151291513,0.908802537668517,0.9432098765432099,2168
original,SVM,s48_f1,48,1,0.9279423538831064,0.9169358560221504,0.9033515198752924,0.9539094650205762,0.9285140562248996,0.9178587909552377,0.9066666666666666,0.951440329218107,2167
original,SVM,s48_f2,48,2,0.935263369521512,0.925703737886479,0.914308176100629,0.9572016460905348,0.9361702127659575,0.9266266728195662,0.9137931034482759,0.9596707818930041,2167
original,SVM,s48_f3,48,3,0.932475884244373,0.9224734656206738,0.9112333071484682,0.9547325102880658,0.9339774557165862,0.9243193354868482,0.9141055949566588,0.9547325102880658,2167
original,SVM,s48_f4,48,4,0.9345047923322684,0.9243193354868482,0.9069767441860463,0.9637561779242174,0.9360511590727418,0.9261652053530226,0.9091614906832298,0.9645799011532126,2167
